"publisher","journal","firstName","lastName","title","institution","city","state","country","zip","journalURL","turkGenderScore","inferredGender","inferredGenderScore","X5YrImpactFactor","gender","field","probF","probM","probNA"
"ELSEVIER","chaos, solitons & fractals","T / T","Prosen","editor","University of Ljubljana","Ljubljana","Ljubljana","SI","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","A","Prasad","editor","University of Delhi","Delhi","Delhi","IN","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.533333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","B","Chen / Shen","editor","Donghua University / Xi'an Jiaotong University","Shanghai / Xi'an","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.533333333333333,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","C","Valls","editor","Universidade de Lisboa / Universidade de Lisboa (Lisbon)","Lisbon","","PT","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",0.533333333333333,NA,NA,2.322,"female","APPLIED",1,0,0
"ELSEVIER","nonlinear analysis: real world applications","JI","Diaz","editor","Universidad Complutense de Madrid","Madrid","","ES","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","YuS","Osipov","editor","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.6,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","K","Khanin","editor","University of Toronto","Toronto","Ontario","CA","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","MI / MR","Rabinovich","editor","University of California at San Diego (UCSD) Medical Center","San Diego","California","US","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","D","Córdoba","editor","Instituto de Ciencias Matemáticas (ICMAT)","Madrid","","ES","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.8,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","C","Letellier","editor","Université de Rouen","Saint-Etienne du Rouvray","Saint-Etienne du Rouvray","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","A","Destexhe","editor","Centre National de la Recherche Scientifique (CNRS)","Gif-sur-Yvette","Gif-sur-Yvette","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","M","Fabrizio","editor","Università di Bologna","Bologna","","IT","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","SS","Grigoryan","editor","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.2,NA,NA,0.398,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","journal of the franklin institute","JJ","Nieto","editor","Universidade de Santiago de Compostela","Santiago de Compostela","","ES","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","N","Sakamoto","editor","Nagoya University","Nagoya","","JP","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.333333333333333,NA,NA,2.422,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","journal of the franklin institute","L","Ma","editor","Wentworth Institute of Technology","Boston","Massachusetts","US","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",0,NA,NA,2.422,"NA","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","journal of the franklin institute","A","Pacut","editor","Warsaw University of Technology","Warsaw","","PL","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.733333333333333,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","W","Zhu","editor","Concordia University","Quebec","","CA","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.6,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","J","Rubin","editor","University of Pittsburgh","Pittsburgh","PA / Pennsylvania","US","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","A","Carbone","editor","Politecnico di Torino","Torino","Torino","IT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",0.4,NA,NA,1.251,"female","APPLIED",0.933333333333333,0.0333333333333333,0.0333333333333333
"ELSEVIER","journal of the franklin institute","DWC","Ho","editor","City University of Hong Kong","Hong Kong","","HK","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","S","Marano","editor","University of Catania","Catania","","IT","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.733333333333333,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","GA","Lyubimov","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.4,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","G","Tsironis","editor","University of Crete","Crete","Crete","GR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","TT","Truong","editor","Université de Cergy-Pontoise","Cergy-Pontoise Cedex","Cergy-Pontoise Cedex","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.6,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","P","Collet","editor","Centre de Physique Theorique","Palaiseau","Palaiseau","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.666666666666667,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","S","Gonchenko","editor","Nizhny Novgorod State University","Nizhny Novgorod","Nizhny Novgorod","RU","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.4,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","R","Racke","editor","Universität Konstanz","Konstanz","","DE","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.8,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","B K","Gunturk","editor","Istanbul Medipol University","Istanbul","","TR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","V","Isakov","editor","Wichita State University","Wichita","Kansas","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","YB","Shtessel","editor","University of Alabama in Huntsville (UAH)","Huntsville","Alabama","US","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.8,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","X / Z","Wang","editor","Brunel University London / University of South Carolina","Columbia / Uxbridge","Middlesex / South Carolina","","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.333333333333333,NA,NA,2.422,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","chaos, solitons & fractals","R","Criado","editor","Universidad Rey Juan Carlos","Madrid","Madrid","ES","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","M","Frasca","editor","University of Catania","Cantania","Catania","IT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.533333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","Z","Grujic","editor","University of Virginia","Charlottesville","Virginia","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","J-M","Bilbault","editor","Centre National de la Recherche Scientifique (CNRS)","Dijon","Dijon","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","L","Fronzoni","editor","Università di Pisa","Pisa","Pisa","IT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.933333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","RC","Glass","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",0,NA,NA,0.398,"NA","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","nonlinear analysis: real world applications","U","Mosco","editor","Worcester Polytechnic Institute","Worchester","Massachusetts","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","PL","Antonelli","editor","University of Alberta","Edmonton","Alberta","CA","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.933333333333333,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","Janet","English-Cartwright","managing","The Franklin Center / The Franklin Center, The Journal of the Franklin Institute","Philadelphia","PA","US","19103","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",NA,"female",0.998736576121289,2.422,"female","APPLIED",0.833333333333333,0.166666666666667,0
"ELSEVIER","chaos, solitons & fractals","S","Lepri","editor","National Research Council of Italy (CNR)","Florence","Florence","IT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","Joachim","Escher","managing","Inst. of Applied Mathematics, Leibniz Universität Hannover / Leibniz Universität Hannover","Hannover","","DE","30176","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",NA,"male",0.985815602836879,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","C","Walker","editor","Leibniz Universität Hannover","Hannover","","DE","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.666666666666667,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","RV","Gol'dshtein","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.2,NA,NA,0.398,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","journal of the franklin institute","Y","He","editor","China University of Geosciences","Wuhan","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",0,NA,NA,2.422,"NA","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","chaos, solitons & fractals","LA","Bunimovich","editor","Georgia Institute of Technology","Atlanta","Georgia","US","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","G","Dimirovski","editor","Dogus University","Istanbul","","TR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.8,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","D","Bothe","editor","Technische Universität Darmstadt","Darmstadt","","DE","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","Usha","Tenali","other","","","","","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",NA,"female",0.970588235294118,2.322,"female","APPLIED",0.833333333333333,0.166666666666667,0
"ELSEVIER","chaos, solitons & fractals","AE","Motter","editor","Northwestern University","Evanston","Illinois","US","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","F","Linares","editor","Instituto Matemática Pura e Aplicada (IMPA)","RIO DE JANEIRO / Rio de Janeiro","","BR","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.6,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","F","Mainardi","editor","Università di Bologna","Bologna","Bologna","IT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","LS","Young","editor","New York University","New York","New York","US","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",0.466666666666667,NA,NA,1.251,"female","APPLIED",1,0,0
"ELSEVIER","nonlinear analysis: real world applications","I","Kukavica","editor","University of Southern California","Los Angeles / University of Southern California","California","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","BE","Pobedrya","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.533333333333333,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","AV","Karapetyan","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.4,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","HR","Karimi","editor","Universitetet i Agder","Grimstad","","NO","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",NA,"male",0.92,2.422,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","VF","Zhuralev","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.266666666666667,NA,NA,0.398,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","chaos, solitons & fractals","J-L","Deneubourg","editor","Université Libre de Bruxelles (ULB)","Bruxelles","Bruxelles","BE","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","VI","Kondaurov","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.2,NA,NA,0.398,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","chaos, solitons & fractals","C","Beck","editor","Queen Mary, University of London (QMUL) / University of London (QMUL)","London","London","GB","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","LS","Tsimring","editor","University of California at San Diego (UCSD)","San Diego","California","US","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.933333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","JM","Wojciechowski","editor","Warsaw University of Technology","Warsaw","","PL","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.333333333333333,NA,NA,2.422,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","pmm journal of applied mathematics and mechanics","P","Shelnitz","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.133333333333333,NA,NA,0.398,"male","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","nonlinear analysis: real world applications","Roberto","Triggiani","managing","Dept. of Mathematical Sciences, University of Memphis / University of Memphis","Memphis","TN / Tennessee","US","38152","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",NA,"male",0.998979591836735,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","Y","Yamada","editor","Waseda University","Shinjuku-Ku","","JP","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.733333333333333,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","H","Garcke","editor","University of Regensburg","Regensburg","","DE","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","P / Y","Shi","editor","University of Adelaide / University of Victoria","Adelaide / Victoria","British Columbia / South Australia","AU","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.733333333333333,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","G / Z","Yin","editor","Sun Yat-Sen University / Wayne State University (WSU)","Detroit / Guangzhou","Michigan","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","NN","Krasovskii","editor","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.4,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","H S","Ahn","editor","Gwangju Institute of Science & Technology (GIST)","Gwangju","","KR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.4,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","H","Du","editor","University of Wollongong","Wollongong","New South Wales","AU","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.733333333333333,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","AG","Kulikovskii","editor","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.333333333333333,NA,NA,0.398,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","chaos, solitons & fractals","S","Vaienti","editor","Centre de Physique Theorique","Marseille","Marseille","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.666666666666667,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","F","Pellicano","editor","Università di Modena e Reggio Emilia","Modena","Modena","IT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","M","Courbage","managing","Theory of Complex Systems, Université Paris Diderot (Paris 7) / Université Paris Diderot (Paris 7)","Paris","Paris","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.533333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","M","Chadli","editor","Université de Picardie Jules Verne","France","","FR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","VN","Tkhai","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.133333333333333,NA,NA,0.398,"male","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","chaos, solitons & fractals","S","Boccaletti","managing","Ist. dei Sistemi Complessi, National Research Council of Italy (CNR / National Research Council of Italy (CNR)","Florence","Florence","IT","50019","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.933333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","N","Arana-Daniel","editor","Universidad de Guadalajara","Jalisco","","MX","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",0.8,NA,NA,2.422,"female","APPLIED",1,0,0
"ELSEVIER","nonlinear analysis: real world applications","S","Cui","editor","Sun Yat-Sen University","Guangzhou","","CN","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",0,NA,NA,2.322,"NA","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","journal of the franklin institute","Frederic","Bertley","managing","The Franklin Center / The Franklin Center, The Journal of the Franklin Institute","Philadelphia","PA","US","19103","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",NA,"male",0.986573426573427,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","S","Celikovsky","editor","Czech Academy of Sciences","Praha 8","","CZ","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.8,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","VV","Pukhnachev","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.666666666666667,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","E","Usai","editor","Università di Cagliari","Cagliari","","IT","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.8,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","J L","Guzmán","editor","Universidad de Almeria","Almería","","ES","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.8,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","Y","Tao","editor","Donghua University","Shanghai","","CN","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.933333333333333,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","P","Marcellini","editor","Università degli Studi di Firenze","Florence","","IT","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","E","Feireisl","editor","Academy of Sciences of the Czech Republic","Praha","","CZ","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","RE","Amritkar","editor","Physical Research Laboratory","","","IN","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-1,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","B","Hu","editor","University of Notre Dame","Notre Dame","Indiana","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","M","Winkler","editor","Universität Paderborn","Paderborn","","DE","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.933333333333333,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","S","Yin","editor","Bohai University","Jinzhou City","Liaoning Province","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.0666666666666667,NA,NA,2.422,"male","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","pmm journal of applied mathematics and mechanics","VV","Bolotin","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.266666666666667,NA,NA,0.398,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","pmm journal of applied mathematics and mechanics","LV","Ovsyannikov","editor","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.8,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","GA","Tirskii","editor","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",-0.533333333333333,NA,NA,0.398,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","S","Mehta","editor","University of Florida","Shalimar","Florida","US","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.533333333333333,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","VM","Aleksandrov","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",NA,"male",0.900645161290323,0.398,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","P","Guidotti","editor","University of California at Irvine","Irvine","California","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.8,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","E","Castelan","editor","Universidade Federal de Santa Catarina","Florianópolis","Santa Catarina","BR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.4,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","H","Okamoto","editor","Kyoto University","Kyoto","","JP","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","James","Lam","managing","Dept. of Mechanical Engineering, The University of Hong Kong / The University of Hong Kong","Hong Kong","","HK","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",NA,"male",0.98969196919692,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","P","Nistri","editor","Università degli Studi di Siena","Siena","","IT","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","L","Barreira","editor","Instituto Superior Técnico","Lisbon","Lisbon","PT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.533333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","Z","Shu","editor","University of Southampton","Southampton","England","GB","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.4,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","CH","Tournes","editor","Davidson Technologies","Alabama","Alabama","US","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","I","Chueshov","editor","Kharkov National University","Kharkov","","UA","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.8,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","H","Holden","editor","Norwegian University of Science & Technology NTNU","Trondheim","","NO","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
